item_id,category_name,item_description,item_title,business_line,tf_code
1418079,حلوا و خرما,"حلوا با شهد گلاب، زعفران، ویفر، تزئین شده با پودر پسته، پودر نارگیل، مناسب مراسم مذهبی و ترحیم",حلوا ویفری (یک بسته),Pastry,2ngwmy
1418082,حلوا و خرما,"± 50 گرم، حلوا با شهد گلاب، زعفران، تزئین شده با پودر نارگیل، مناسب مراسم مذهبی و ترحیم",حلوا پرسی (750 گرم),Pastry,2ngwmy
1418083,حلوا و خرما,"± 50 گرم، خرما، مغز گردو",خرما پرسی (750 گرم),Pastry,2ngwmy
1418119,حلوا و خرما,± 50 گرم,خرما پیارم 500 گرم,Pastry,2ngwmy
1418334,خشکبار ," ± 50 گرم
 ",خرما زاهدی 500 گرم,,2o9rpz
1418338,خشکبار ," ± 50 گرم
 ",خرما زاهدی درشت 500 گرم,,2o9rpz
1418348,خشکبار ,"± 50 گرم
  ",خرما پیارم 500 گرم,,2o9rpz
1419856,پروتئین بار,یک بسته بار فشرده مخلوط خمیر خرما با مغز پسته و کرن بری خشک با روکش فرآورده کاکائویی تلخ ,خرما بار پسته و کرن بری (25 گرم),,56rpr9
1419859,پروتئین بار,یک بسته بار فشرده مخلوط خمیر خرما با مغز پسته و قیسی خشک با روکش فرآورده کاکائویی تلخ ,خرما بار پسته و قیسی (25 گرم),,56rpr9
1420605,شیرینی خشک,± 50 گرم,زولبیا و بامیه یک کیلوگرم,Pastry,29p9zg
1424596,خشکبار,± 50 گرم,خرما پیارم اعلاء 300 گرم,,56w1oz
1424606,خشکبار,± 50 گرم,خرما زاهدی اعلاء 300 گرم,,56w1oz
1424611,خشکبار,± 50 گرم,خرما خاصویی اعلاء 300 گرم,,56w1oz
1424650,خشکبار,,خرما رطب بم (700 گرم),,56w1oz
1424771,خواروبار,"بدون هسته، ارده 100 درصد خالص، ترکیبات: خرما کبکاب بدون هسته، ارده خالص کنجد و شیره خرما، بدون مواد افزودنی و 100 درصد ارگانیک",خرما ارده برایا (600 گرم),,56w1oz
1424990,سوغاتی, ,شیره خرما دمباز (450 گرم),,56w1oz
1424992,سوغاتی,,حلوا شکری تاتشن ترکیه (350 گرم),,56w1oz
1424997,سوغاتی, ,حلوا ارده شکری ممتاز یزد تن تنانی (800 گرم),,56w1oz
1425014,سوغاتی,± 50 گرم,حلوا زنجبیلی ساده (500 گرم),,56w1oz
1425271,حلوا و خرما,"
",حلوا و خرما و گردو (49 عدد),Pastry,2kkmx8
1425272,حلوا و خرما,"
",حلوا مخلوط (60 عدد),Pastry,2kkmx8
1425273,حلوا و خرما,"
",حلوا ویفری (72 عدد),Pastry,2kkmx8
1425874,صبحانه,نان تست و حلوا ارده ایرانی,تست حلوا ارده ایرانی,Cafe,26w8xy
1427887,خشکبار,"± 50 گرم
 ",خرما پیارم یک کیلوگرم,Pastry,2plz78
1427965,حلوا و خرما,,خرما گردویی پک شده (یک کیلوگرم),Pastry,2plz78
1427967,شیرینی سنتی,,زولبیا زعفرانی (750 گرم),Pastry,2plz78
1427968,حلوا و خرما,"حلوا با مغز گردو، خرما، مغز گردو، تزئین شده با پودر نارگیل، مناسب مراسم مذهبی و ترحیم",حلوا خرما (دو کیلوگرم),Pastry,2plz78
1427969,حلوا و خرما,,خرما پکی (یک کیلوگرم),Pastry,2plz78
1427970,حلوا و خرما,حلوا تی تاپی,حلوا تی تاپی (38 تا 40 عدد),Pastry,2plz78
1427971,حلوا و خرما,,حلوا خرما مخلوط چاپی (دو کیلوگرم),Pastry,2plz78
1427972,حلوا و خرما,,حلوا ویفری (دو کیلوگرم),Pastry,2plz78
1427973,حلوا و خرما,دیس کامل,خرما گردو (دو کیلوگرم),Pastry,2plz78
1429272,حلوا و خرما,"حلوا زعفرانی، خرما با گردو ",خرما حلوا (1.8 کیلوگرم),Pastry,53kly1
1429273,حلوا و خرما,,خرما گردو (1.5 کیلوگرم),Pastry,53kly1
1429274,حلوا و خرما,,حلوا خرما میکس (1.8 کیلوگرم),Pastry,53kly1
1429886,حلوا و خرما,"
± 50 گرم",خرما پیارم ویژه 500 گرم,,26w11z
1430363,خرما,,خرما زاهدی ۲۵۰ گرم,,5rpmyo
1430542,خواروبار,,خرما بسته ای (600 گرم),Meat Shop,23krxp
1433428,شیرینی سنتی,"تهیه شده از مواد اولیه با کیفیت، شهد گلاب، مناسب مراسم مذهبی و پذیرایی همراه چای",زولبیا و بامیه 2 تا 2.2 کیلوگرم,Pastry,5k3kw9
1433429,شیرینی سنتی,"تهیه شده از مواد اولیه با کیفیت، شهد گلاب، مناسب مراسم مذهبی و پذیرایی همراه چای",زولبیا 2 تا 2.2 کیلوگرم (80 تا 100 عدد),Pastry,5k3kw9
1433520,شیرینی سنتی,"تهیه شده از مواد اولیه با کیفیت، شهد گلاب، مناسب مراسم مذهبی و پذیرایی همراه چای",زولبیا و بامیه 2 تا 2.2 کیلوگرم,Pastry,5oxgzr
1433521,شیرینی سنتی,"تهیه شده از مواد اولیه با کیفیت، شهد گلاب، مناسب مراسم مذهبی و پذیرایی همراه چای",زولبیا 2 تا 2.2 کیلوگرم (80 تا 100 عدد),Pastry,5oxgzr
1433630,صبحانه و عصرانه,"نان چاپاتای تست ‌شده سایز ۲۰*۱۰، با کره بادام‌زمینی و خرمای تازه؛ مقوی، انرژی‌بخش و خوش‌طعم، انتخابی سالم برای هر زمان از روز",چاپاتا کره بادام زمینی و خرما,Restaurant,2pzxw2
1433632,صبحانه و عصرانه,"نان چاپاتای تست‌ شده سایز ۲۰*۱۰، با ارده تازه و خرمای مرغوب؛ ترکیبی سنتی، مقوی و انرژی‌بخش با طعمی اصیل و دلنشین",چاپاتا ارده و خرما,Restaurant,2pzxw2
1435628,غذای پرسی, یک نفره,شله زرد,Restaurant,5kk4zr
1435697,ارده و شیره,±50 گرم,حلوا ارده شکپوی 500 گرم,,23kw6w
1438736,شیرینی جات,"± 50 گرم
 ",زولبیا و بامیه یک کیلوگرم,Pastry,5rwy8p
1438870,حلوا و خرما,"
± 50 گرم",خرما پیارم ویژه 500 گرم,,5gol6x
1440334,دسر,"یک نفره، شکر، گلاب، خلال بادام، زعفران، برنج",شله زرد (یک پرس),Restaurant,2lx4l9
1440339,دسر,"یک نفره، شیر، آرد، برنج، گلاب، شکر",فرنی (یک پرس),Restaurant,2lx4l9
1440340,دسر,"یک نفره، 120 گرم ",حلوا زعفرانی (یک پرس),Restaurant,2lx4l9
1440341,دسر,150 گرم,حلوا عربی (یک پرس),Restaurant,2lx4l9
1440343,دسر,150 گرم,حلوا شعریه (یک پرس),Restaurant,2lx4l9
1443350,لبنیات,,حلوا شکری شیرضا (۳۰ گرم),Meat Shop,5o94l8
1443364,لبنیات,,حلوا شکری با طعم هل سیرنگ (۱۰۰ گرم),Meat Shop,5o94l8
1444414,دسر,200 گرم,حلوا سیاه اردبیل گردویی,Restaurant,2lx4l9
1444455,دسر,200 گرم,"	حلوا سیاه ساده",Restaurant,2lx4l9
1444580,حلوا و خرما,,حلوا تارتی ( 1 تا 1.2 کیلوگرم),Pastry,51y6z9
1444606,زولبیا و بامیه,±50 گرم,زولبیا و بامیه 500 گرم,Pastry,5nl81y
1444958,خشکبار,±۵۰ گرم,خرما زاهدی نات لاین 500 گرم,,5plyxw
1447006,صبحانه, ,فرنی داغ,Restaurant,5z6p73
1447200,صبحانه,"یک نفره، خرما، مغز گردو، دورچین: همراه با یک تکه نان سنگک یا نان بربری",خرما و گردو,Cafe,59p714
1447635,غذای سنتی,"300 تا 400 گرم، شله زرد، تزئین شده با خلال بادام، گل محمدی، پودر دارچین",شله زرد (یک پرس),Restaurant,2y9738
1448367,شیرینی سنتی,"
± 50 گرم",زولبیا بامیه یک کیلوگرم,Pastry,54x84l
1451660,شکلات و آبنبات,50± گرم,خرما شکلاتی مغزدار ۲۵۰ گرم,,2y913r
1451675,ارده و شیره,"50± گرم، سنتی و 100 درصد طبیعی ",شیره خرما ارگانیک (یک کیلوگرم),,2y913r
1451713,خشکبار,50± گرم,خرما خاصویی ۲۵۰ گرم,,2y913r
1451714,خشکبار,50± گرم,خرما دشتستان با شیره طبیعی (2.200 کیلوگرم),,2y913r
1451715,خشکبار,50± گرم,خرما پیارم ۲۵۰ گرم,,2y913r
1451716,خشکبار,50± گرم,خرما زاهدی ۲۵۰ گرم,,2y913r
1451717,خشکبار,50± گرم,چیپس خرما 250 گرم,,2y913r
1451718,خشکبار,50± گرم,خرما خنیزی ۲۵۰ گرم,,2y913r
1451719,خشکبار,50± گرم,خرما مجول ۵۰۰ گرم,,2y913r
1453192,لوازم قنادی,قیف زولبیا بزرگ یکی از لوازم قنادی است که از جنس آلومینیوم ساخته شده و برای سرخ کردن زولبیا به کار می رود,قیف زولبیا بزرگ (10.5 سانتی متر),Cafe,2go63g
1454579,شیرینی سنتی,"
",نان تارت حلوا (یک عدد),Pastry,5lxnmx
1454589,شیرینی سنتی,± 50 گرم,زولبیا بامیه یک کیلوگرم,Pastry,5lxnmx
1455335,باقلوا,±50 گرم,زولبیا بامیه 1.8 کیلوگرم,Pastry,2m3yyk
1460813,پیش غذا,یک نفره,شله زرد,Restaurant,2x7nz4
1462509,ویژه ماه رمضان,"± 50 گرم
 ",زولبیا و بامیه مخلوط 500 گرم,Pastry,2x789n
1462510,ویژه ماه رمضان,"± 50 گرم
 ",زولبیا 500 گرم,Pastry,2x789n
1462512,ویژه ماه رمضان, ,خرما (460 گرم),Pastry,2x789n
1462515,ویژه ماه رمضان,"± 50 گرم
 ",بامیه و گوشفیل 500 گرم,Pastry,2x789n
1464324,خشکبار,,خرما پیارم اکبر راستگو (300 گرم),,5m3z87
1465070,حلوا و خرما,1.800 کیلوگرم (80 عدد ),حلوا رولتی,Pastry,53kly1
1465073,حلوا و خرما,1.800 کیلوگرم ( 80 عدد ),حلوا خرما میکس,Pastry,53kly1
1465769,حلوا و خرما,± 50 گرم,حلوا و خرما مخلوط 500 گرم,Pastry,5kkxnw
1465772,زولبیا و بامیه ,میکس زولبیا و بامیه هندی و بامیه ترکی,زولبیا و بامیه دو کیلوگرم,Pastry,2mkm7y
1465899,شیرینی سنتی,"تهیه شده از مواد اولیه با کیفیت، شهد گلاب، مناسب مراسم مذهبی و پذیرایی همراه چای",زولبیا و بامیه 2 تا 2.2 کیلوگرم,Pastry,2lw87z
1465900,شیرینی سنتی,"تهیه شده از مواد اولیه با کیفیت، شهد گلاب، مناسب مراسم مذهبی و پذیرایی همراه چای",زولبیا 2 تا 2.2 کیلوگرم (80 تا 100 عدد),Pastry,2lw87z
1466353,آش و حلیم,,فرنی (یک نفره),Restaurant,2y9738
1466945,تنقلات," 
جایگزین مناسب قند ",حبه خرما رژیمی (220 گرم),Pastry,5rwy8p
1468361,حلوا و خرما,"حلوا با شهد گلاب، زعفران، هل، ویفر، تزئین شده با، مناسب مراسم مذهبی و ترحیم","حلوا ویفری	 1.4 کیلوگرم (100 تا 110 عدد)",Pastry,5plxwr
1468362,حلوا و خرما,"۶۰ تا ۷۰ عدد، حلوا با شهد گلاب، زعفران، هل، خرما، مغز گردو، تزئین شده با، مناسب مراسم مذهبی و ترحیم",حلوا خرما (۱.۷ کیلوگرم),Pastry,5plxwr
1468363,حلوا و خرما,"۷۰ تا ۸۰ عدد، خرما با مغز گردو، تزئین شده با پودر پسته، پودر نارگیل",خرما مغزدار (۱.۴ کیلوگرم),Pastry,5plxwr
1468900,حلوا , مزه پایه  کره ای ,حلوا سفید ارمنی (۵۰عدد) حلوا سفید ارمنی (۵۰ عدد),Pastry,27n1nx
1468911,زولبیا بامیه ,±50 گرم,زولبیا بامیه 500 گرم,Pastry,5kkxnw
1468936,ویژه رمضان,"۳۰۰ گرم فرنی، نان قاق تازه",فرنی داغ با نان قاق,Restaurant,54x1lw
1470533,خواروبار, ,خرما زرد عسلی مشعل (850 گرم),Meat Shop,5o94l8
1470576,خواروبار, ,خرما ارده مشعل (500 گرم),Meat Shop,5o94l8
1470598,خواروبار, ,خرما کبکاب (1.2 کیلوگرم),Meat Shop,5o94l8
1470601,خواروبار, ,خرما مضافتی کارنیلا (600 گرم),Meat Shop,5o94l8
1471594,حلوا و خرما,"90 تا 110 عدد، مدل دکور حلوا متغییر",حلوا خرما مخلوط (1.9 تا 2 کیلوگرم),Pastry,5p8nrm
1471595,حلوا و خرما,90 تا 110 عدد,خرما تک (1.9 تا 2 کیلوگرم),Pastry,5p8nrm
1471596,حلوا و خرما,90 تا 110 عدد,حلوا ویفری تک (1.9 تا 2 کیلوگرم),Pastry,5p8nrm
1473729,پیش غذا,"200 گرم، آردسفید، گلاب، شکر، زعفران، روغن، پودرهل
تزئینات: پودر نارگیل، گل محمدی، خلال",حلوا,Restaurant,27n46o
1474812,پیش غذا,,فرنی (یک پرس),Restaurant,2o9lo4
1474813,پیش غذا,,شله زرد (یک پرس),Restaurant,2o9lo4
1475048,آش و حلیم," برنج، زعفران، هل، گلاب، شکر",شله زرد ۳۰۰ گرم,Restaurant,26ropr
1475930,ویژه رمضان,,شله زرد (یک نفره),Restaurant,27n67n
1476139,پیش غذا,,حلوا سیاه اردبیل,Restaurant,2o9lo4
1476390,ویژه رمضان, ,شله زرد مخصوص (یک نفره),Restaurant,2zknn1
1476432,شیرینی خشک,± 50 گرم,زولبیا و بامیه 500 گرم,Pastry,59pwll
1477534,دسر,"150 گرم حلوا عربی، آردگندم، شیرخشک قنادی، آردنشاسته ذرت، شکر، زغفران و گلاب",حلوا عربی,Restaurant,51kxop
1477537,ویژه رمضان,وزن هر بسته 650گرم,خرما رطب مضافتی ممتاز 3 بسته,,2z67m3
1477538,ویژه رمضان,وزن هربسته 1.5کیلوگرم,خرما کبکاب دشتستان 3 بسته,,2z67m3
1477596,شیرینی سنتی,±50 گرم,زولبیا و بامیه یک کیلوگرم,Pastry,5plxwr
1477627,زولبیا و بامیه,±50 گرم,زولبیا و بامیه یک کیلوگرم,Pastry,531orp
1477684,خرما,±50 گرم,خرما کبکاب خشت (یک کیلوگرم),,5rpmyo
1477685,خرما,,خرما خاصویی نجران (۹۰۰ گرم),,5rpmyo
1477869,خرما,±50 گرم,خرما کبکاب تقوایی (۱.۵ کیلوگرم),,5rpmyo
1478109,پیش غذا,150 گرم,گوشفیل,Restaurant,5r6wwy
1478421,کلاب سرد,"20 گرم پنیر خامه ای، 20 گرم کره مارگارین، سه عدد خرما، سه عدد گردوی کامل، دو عدد نان تست",کلاب پنیر کره خرما گردو,Restaurant,23kxk6
1478423,کلاب سرد,"20 گرم پنیر، سه عدد خرما، دو عدد نان تست",کلاب پنیر و خرما,Restaurant,23kxk6
1478426,کلاب سرد,"20 گرم کره بادام زمینی، سه عدد خرما، پودر نارگیل، دو عدد نان تست","کلاب کره بادام زمینی، خرما و نارگیل",Restaurant,23kxk6
1478427,کلاب سرد,"20 گرم کره بادام زمینی، سه عدد خرما، پودر نارگیل، دو عدد نان تست","کلاب کره کنجد، خرما و نارگیل",Restaurant,23kxk6
1478499,افزودنی صبحانه,بسته بندی بهداشتی ۵۰ گرمی,حلوا شکری (یک نفره),Restaurant,23kxk6
1478662,خرما,±50 گرم,خرما کبکاب صادراتی نخلستان محمد (یک کیلوگرم),Meat Shop,5y4mrz
1478666,ویژه رمضان,,زولبیا‌وبامیه 2.5 کیلوگرم,Pastry,2x7861
1478705,منو ماه رمضان,۳۰۰ گرم,شله زرد,Restaurant,5m3l93
1478715,منو ماه رمضان ,"±50 گرم، برنج نیم دانه ایرانی، زعفران، گلاب، شکر، خلال بادام، پودر نارگیل، دارچین",شله زرد 200 گرم,Restaurant,2nx1n3
1479006,ماه رمضان ,±50 گرم,زولبیا و بامیه یک کیلوگرم,Pastry,5plx41
1479009,ماه رمضان ,±50 گرم,زولبیا یک کیلوگرم,Pastry,5plx41
1479014,ماه رمضان ,±50 گرم,گوش فیل یک کیلوگرم,Pastry,5plx41
1479047,شله زرد,,شله زرد 3 کیلو گرم,Restaurant,5x7zg9
1479080,منو ماه رمضان ,"زعفران، برنج نیم دانه ایرانی، هل، گلاب، خلال بادام، شکر",شله زرد (250 گرم),Restaurant,2l3kk5
1479081,منو ماه رمضان ,"آرد، روغن، زعفران، خلال بادام",حلوا (250 گرم),Restaurant,2l3kk5
1479395,پیش غذا,"شیر، آرد، برنج، شکر، گلاب ",فرنی,Restaurant,5131z5
1479569,ویژه ماه رمضان ,"200 گرم، برنج ایرانی، زعفران، شکر، گلاب، کره محلی، خلال بادام، پودر نارگیل",شله زرد,Restaurant,2x7z79
1479636,ویژه رمضان,,شله زرد,Restaurant,23ko7m
1479950,ماه رمضان ,,زولبیا بامیه درجه یک یک کیلوگرم,Pastry,28p4kz
1480089,خشکبار,±50 گرم,خرما خاصویی متوسط ۵۰۰ گرم,,2lxprp
1480112,منو ویژه ماه رمضان,± 50 گرم,زولبیا و بامیه مخلوط (1.2 کیلوگرم),Pastry,5wlxr2
